date,open_Price,trade_Volume,ticker,currency,1D,1M,3M,6M,9M,1Y,2Y,3Y,4Y,5Y,sma_40,sma_120,ema_40,ema_120,std_Div_40,std_Div_120,bollinger_Band_40_2STD,bollinger_Band_120_2STD,average_shares,revenue,revenue_Growth,gross_Profit,gross_Profit_Growth,gross_Margin,gross_Margin_Growth,operating_Earning,operating_Earning_Growth,operating_Earning_Margin,operating_Earning_Margin_Growth,net_Income,net_Income_Growth,net_Income_Margin,net_Income_Margin_Growth,eps,eps_Growth,total_Assets,total_Assets_Growth,current_Assets,current_Assets_Growth,cash_And_Cash_Equivalents,cash_And_Cash_Equivalents_Growth,liabilities,liabilities_Growth,equity,equity_Growth,current_Liabilities,current_Liabilities_Growth,book_Value,book_Value_Growth,book_Value_Per_Share,book_Value_Per_Share_Growth,return_On_Assets,return_On_Assets_Growth,return_On_Equity,return_On_Equity_Growth,Return on Invested Capital,Return on Invested Capital growth,current_Ratio,current_Ratio_Growth,quick_Ratio,quick_Ratio_Growth,debt_To_Equity,debt_To_Equity_Growth,free_Cash_Flow,free_Cash_Flow_Growth,free_Cash_Flow_Per_Share,free_Cash_Flow_Per_Share_Growth,P/S,P/E,P/B,P/FCF,momentum
2021-10-15,171.0,528440,AMBU-B.CO,DKK,-0.03171011274050084,-0.1895364339137555,-0.2516948893918829,-0.4352414480029091,-0.259849113218805,-0.05863539254860328,0.5902746623177173,0.1393548780871976,0.8395833969116211,1.552023322133999,197.7774997711182,229.6475001017253,192.9616229170335,214.3593627883157,16.69321167950018,40.59923221189208,65.34518241852061,166.6807555482804,253215000,4013000000,0.1250350434538827,2503000000,0.1315551537070525,0.6237229005731373,0.005795473030913545,0,-0.205607476635514,0.0847246449040618,-0.2938953075402139,247000000,0.02489626556016589,0.06154996262148019,-0.08900947439493856,0.9754556404636376,0.003642665692636715,5740000000,0.1652456354039789,1608000000,0.2999191592562651,64000000,-0.3469387755102041,1788000000,-0.2999216914643696,3952000000,0.6661045531197303,980000000,-0.05769230769230771,3952000000,0.6661045531197303,15.6072902474182,0.6315540130315376,0.04303135888501742,-0.1204461665244987,0.0625,-0.3848547717842323,0.04303135888501742,-0.1204461665244987,1.640816326530612,0.3795060465576692,0.0653061224489796,-0.3069554352353185,0.4524291497975709,-0.5798112986218331,-256000000,0.8962962962962964,-1.010998558537211,0.8569721968083044,11.14322714814396,181.0436054473753,11.31522534046096,-174.6787911933661,2
2021-10-18,172.3999938964844,586087,AMBU-B.CO,DKK,0.008187098809850246,-0.2202462488810744,-0.2723404255319148,-0.4664586583463338,-0.292803979148846,-0.1248720299828187,0.5336322869955157,0.04587155963302747,0.8076110228139062,1.428977220080609,197.2399997711182,228.2083333333333,191.7262506987325,213.1959162709587,17.20576496339312,39.57021529911748,66.77284671800072,162.3969288475683,253215000,4013000000,0.1250350434538827,2503000000,0.1315551537070525,0.6237229005731373,0.005795473030913545,0,-0.205607476635514,0.0847246449040618,-0.2938953075402139,247000000,0.02489626556016589,0.06154996262148019,-0.08900947439493856,0.9754556404636376,0.003642665692636715,5740000000,0.1652456354039789,1608000000,0.2999191592562651,64000000,-0.3469387755102041,1788000000,-0.2999216914643696,3952000000,0.6661045531197303,980000000,-0.05769230769230771,3952000000,0.6661045531197303,15.6072902474182,0.6315540130315376,0.04303135888501742,-0.1204461665244987,0.0625,-0.3848547717842323,0.04303135888501742,-0.1204461665244987,1.640816326530612,0.3795060465576692,0.0653061224489796,-0.3069554352353185,0.4524291497975709,-0.5798112986218331,-256000000,0.8962962962962964,-1.010998558537211,0.8569721968083044,10.7898741589833,175.3026923076923,10.95641826923077,-169.13970703125,-1
2021-10-19,178.1499938964844,1043774,AMBU-B.CO,DKK,0.03335266939424897,-0.1951447415839976,-0.2199095298801612,-0.4924934127131716,-0.3081862118469803,-0.1071984026553295,0.5552548152423535,0.008187098809850246,0.7902387168547185,1.466380402476202,196.7599994659424,226.7324999491374,190.6369848849535,212.063458193518,17.62973589589986,38.29035060291176,68.82305985357249,158.2808611964699,253215000,4013000000,0.1250350434538827,2503000000,0.1315551537070525,0.6237229005731373,0.005795473030913545,0,-0.205607476635514,0.0847246449040618,-0.2938953075402139,247000000,0.02489626556016589,0.06154996262148019,-0.08900947439493856,0.9754556404636376,0.003642665692636715,5740000000,0.1652456354039789,1608000000,0.2999191592562651,64000000,-0.3469387755102041,1788000000,-0.2999216914643696,3952000000,0.6661045531197303,980000000,-0.05769230769230771,3952000000,0.6661045531197303,15.6072902474182,0.6315540130315376,0.04303135888501742,-0.1204461665244987,0.0625,-0.3848547717842323,0.04303135888501742,-0.1204461665244987,1.640816326530612,0.3795060465576692,0.0653061224489796,-0.3069554352353185,0.4524291497975709,-0.5798112986218331,-256000000,0.8962962962962964,-1.010998558537211,0.8569721968083044,10.87821192486875,176.7379127712481,11.04611954820301,-170.5244705253839,1
2021-10-20,185.5,543335,AMBU-B.CO,DKK,0.04125740306107684,-0.1675233930070824,-0.2029083047137165,-0.4828737477605679,-0.3110982610527384,-0.08146431193795911,0.5920463938088862,0.0436438024688488,0.8212021514237493,1.505625846972799,196.4012493133545,225.255416615804,189.9183537783384,211.0443717300169,17.86310663506625,36.66966848633263,70.51894358359942,153.161402411647,253215000,4013000000,0.1250350434538827,2503000000,0.1315551537070525,0.6237229005731373,0.005795473030913545,0,-0.205607476635514,0.0847246449040618,-0.2938953075402139,247000000,0.02489626556016589,0.06154996262148019,-0.08900947439493856,0.9754556404636376,0.003642665692636715,5740000000,0.1652456354039789,1608000000,0.2999191592562651,64000000,-0.3469387755102041,1788000000,-0.2999216914643696,3952000000,0.6661045531197303,980000000,-0.05769230769230771,3952000000,0.6661045531197303,15.6072902474182,0.6315540130315376,0.04303135888501742,-0.1204461665244987,0.0625,-0.3848547717842323,0.04303135888501742,-0.1204461665244987,1.640816326530612,0.3795060465576692,0.0653061224489796,-0.3069554352353185,0.4524291497975709,-0.5798112986218331,-256000000,0.8962962962962964,-1.010998558537211,0.8569721968083044,11.24102933079947,182.6325939453372,11.41453712158358,-176.2119168144465,2
2021-10-21,184.5,370949,AMBU-B.CO,DKK,-0.005390835579514808,-0.125,-0.2021505376344086,-0.4568081991215227,-0.2776479407407548,-0.04774128801880373,0.6711711711711712,0.306338028169014,0.9072588517957592,1.634943124707328,196.3699993133545,223.9079165140788,189.6932851664677,210.2038441042917,17.88150751428769,35.08778951757131,71.45242654026498,146.6786739453305,253215000,4013000000,0.1250350434538827,2503000000,0.1315551537070525,0.6237229005731373,0.005795473030913545,0,-0.205607476635514,0.0847246449040618,-0.2938953075402139,247000000,0.02489626556016589,0.06154996262148019,-0.08900947439493856,0.9754556404636376,0.003642665692636715,5740000000,0.1652456354039789,1608000000,0.2999191592562651,64000000,-0.3469387755102041,1788000000,-0.2999216914643696,3952000000,0.6661045531197303,980000000,-0.05769230769230771,3952000000,0.6661045531197303,15.6072902474182,0.6315540130315376,0.04303135888501742,-0.1204461665244987,0.0625,-0.3848547717842323,0.04303135888501742,-0.1204461665244987,1.640816326530612,0.3795060465576692,0.0653061224489796,-0.3069554352353185,0.4524291497975709,-0.5798112986218331,-256000000,0.8962962962962964,-1.010998558537211,0.8569721968083044,11.70480500872165,190.16754048583,11.88547128036437,-183.481962890625,3
2021-10-22,187.1000061035156,508103,AMBU-B.CO,DKK,0.01409217400279461,-0.1485925122367815,-0.1950261672923858,-0.4466106677335919,-0.2955326296306697,-0.07193160378390329,0.6436525612472159,0.2697866216443134,0.8903688820130533,1.587657673255196,196.2412494659424,222.5454165140788,189.4006528931285,209.3560241292126,17.94954429699774,33.36059338946905,71.52603005715076,140.3511580702853,253215000,4013000000,0.1250350434538827,2503000000,0.1315551537070525,0.6237229005731373,0.005795473030913545,0,-0.205607476635514,0.0847246449040618,-0.2938953075402139,247000000,0.02489626556016589,0.06154996262148019,-0.08900947439493856,0.9754556404636376,0.003642665692636715,5740000000,0.1652456354039789,1608000000,0.2999191592562651,64000000,-0.3469387755102041,1788000000,-0.2999216914643696,3952000000,0.6661045531197303,980000000,-0.05769230769230771,3952000000,0.6661045531197303,15.6072902474182,0.6315540130315376,0.04303135888501742,-0.1204461665244987,0.0625,-0.3848547717842323,0.04303135888501742,-0.1204461665244987,1.640816326530612,0.3795060465576692,0.0653061224489796,-0.3069554352353185,0.4524291497975709,-0.5798112986218331,-256000000,0.8962962962962964,-1.010998558537211,0.8569721968083044,11.64170632942936,189.1423785425101,11.82139865890688,-182.492841796875,-1
2021-10-25,186.25,448278,AMBU-B.CO,DKK,-0.004543057593730637,-0.1305761674870511,-0.1732213717172448,-0.4592485372730762,-0.2415889403404844,-0.0783250930861299,0.6742729852663591,0.287680675662946,0.6871055322740927,1.501336877941728,196.3362495422363,221.2795832316081,189.3174252879303,208.5952014182107,17.88924970779372,31.74756005986499,71.79817718799097,133.4423735578762,253215000,4013000000,0.1250350434538827,2503000000,0.1315551537070525,0.6237229005731373,0.005795473030913545,0,-0.205607476635514,0.0847246449040618,-0.2938953075402139,247000000,0.02489626556016589,0.06154996262148019,-0.08900947439493856,0.9754556404636376,0.003642665692636715,5740000000,0.1652456354039789,1608000000,0.2999191592562651,64000000,-0.3469387755102041,1788000000,-0.2999216914643696,3952000000,0.6661045531197303,980000000,-0.05769230769230771,3952000000,0.6661045531197303,15.6072902474182,0.6315540130315376,0.04303135888501742,-0.1204461665244987,0.0625,-0.3848547717842323,0.04303135888501742,-0.1204461665244987,1.640816326530612,0.3795060465576692,0.0653061224489796,-0.3069554352353185,0.4524291497975709,-0.5798112986218331,-256000000,0.8962962962962964,-1.010998558537211,0.8569721968083044,11.80576328071311,191.8078058522336,11.9879878657646,-185.0645626777411,1
2021-10-26,186.6999969482422,626758,AMBU-B.CO,DKK,0.002416090997273468,-0.1595216837990638,-0.1841874835289629,-0.4581030160458348,-0.2210372428038953,-0.0733830845771144,0.6592427616926504,0.3351254480286738,0.70402556998835,1.630649604122804,196.3474994659424,220.0041666666667,189.1712288601278,207.8299296478879,17.88259419207068,29.9921634189976,71.5569988311749,126.99024023946,253215000,4013000000,0.1250350434538827,2503000000,0.1315551537070525,0.6237229005731373,0.005795473030913545,0,-0.205607476635514,0.0847246449040618,-0.2938953075402139,247000000,0.02489626556016589,0.06154996262148019,-0.08900947439493856,0.9754556404636376,0.003642665692636715,5740000000,0.1652456354039789,1608000000,0.2999191592562651,64000000,-0.3469387755102041,1788000000,-0.2999216914643696,3952000000,0.6661045531197303,980000000,-0.05769230769230771,3952000000,0.6661045531197303,15.6072902474182,0.6315540130315376,0.04303135888501742,-0.1204461665244987,0.0625,-0.3848547717842323,0.04303135888501742,-0.1204461665244987,1.640816326530612,0.3795060465576692,0.0653061224489796,-0.3069554352353185,0.4524291497975709,-0.5798112986218331,-256000000,0.8962962962962964,-1.010998558537211,0.8569721968083044,11.75212901819088,190.9364119433198,11.93352574645749,-184.2238037109375,-1
2021-10-27,181.75,645357,AMBU-B.CO,DKK,-0.02651310674426233,-0.1548211765196725,-0.2138947496916118,-0.4658083062997362,-0.2220833460489909,-0.04256411821414263,0.6873022537155289,0.5056451366793724,0.6684539267415865,1.65954423168842,196.0149993896484,218.6591665903727,188.9491842840792,207.0631440434304,17.93650561910358,27.73336350952851,71.53037676828274,119.9686536759904,253215000,4013000000,0.1250350434538827,2503000000,0.1315551537070525,0.6237229005731373,0.005795473030913545,0,-0.205607476635514,0.0847246449040618,-0.2938953075402139,247000000,0.02489626556016589,0.06154996262148019,-0.08900947439493856,0.9754556404636376,0.003642665692636715,5740000000,0.1652456354039789,1608000000,0.2999191592562651,64000000,-0.3469387755102041,1788000000,-0.2999216914643696,3952000000,0.6661045531197303,980000000,-0.05769230769230771,3952000000,0.6661045531197303,15.6072902474182,0.6315540130315376,0.04303135888501742,-0.1204461665244987,0.0625,-0.3848547717842323,0.04303135888501742,-0.1204461665244987,1.640816326530612,0.3795060465576692,0.0653061224489796,-0.3069554352353185,0.4524291497975709,-0.5798112986218331,-256000000,0.8962962962962964,-1.010998558537211,0.8569721968083044,11.78052323131053,191.3977316892678,11.96235823057924,-184.668905184567,1
2021-10-28,182.6999969482422,286291,AMBU-B.CO,DKK,0.005226943319076582,-0.1463127984476601,-0.2172695848893038,-0.4886043806378414,-0.2662494863172028,-0.06314432989690721,0.618432725386779,0.3502971155901966,0.6704962766732532,1.567090284828561,195.5437492370606,217.449583307902,188.4541539945548,206.269252101071,18.06015303049367,26.08941213026937,71.74602247641434,110.933454038114,253215000,4013000000,0.1250350434538827,2503000000,0.1315551537070525,0.6237229005731373,0.005795473030913545,0,-0.205607476635514,0.0847246449040618,-0.2938953075402139,247000000,0.02489626556016589,0.06154996262148019,-0.08900947439493856,0.9754556404636376,0.003642665692636715,5740000000,0.1652456354039789,1608000000,0.2999191592562651,64000000,-0.3469387755102041,1788000000,-0.2999216914643696,3952000000,0.6661045531197303,980000000,-0.05769230769230771,3952000000,0.6661045531197303,15.6072902474182,0.6315540130315376,0.04303135888501742,-0.1204461665244987,0.0625,-0.3848547717842323,0.04303135888501742,-0.1204461665244987,1.640816326530612,0.3795060465576692,0.0653061224489796,-0.3069554352353185,0.4524291497975709,-0.5798112986218331,-256000000,0.8962962962962964,-1.010998558537211,0.8569721968083044,11.46818496137553,186.3231831983806,11.64519894989879,-179.7727587890625,-1
2021-10-29,183.6999969482422,431771,AMBU-B.CO,DKK,0.005473453840742604,-0.0905923220566145,-0.2152062089637388,-0.4737903498710122,-0.2854908129497412,-0.04595301854703815,0.7317535255757552,0.333576620060162,0.6979553860512686,1.584158484221613,194.9862491607666,216.2470832824707,188.0032847822874,205.5063836352518,18.10489734912471,24.25892416724034,72.24061212197472,104.3576485210775,253215000,4013000000,0.1250350434538827,2503000000,0.1315551537070525,0.6237229005731373,0.005795473030913545,0,-0.205607476635514,0.0847246449040618,-0.2938953075402139,247000000,0.02489626556016589,0.06154996262148019,-0.08900947439493856,0.9754556404636376,0.003642665692636715,5740000000,0.1652456354039789,1608000000,0.2999191592562651,64000000,-0.3469387755102041,1788000000,-0.2999216914643696,3952000000,0.6661045531197303,980000000,-0.05769230769230771,3952000000,0.6661045531197303,15.6072902474182,0.6315540130315376,0.04303135888501742,-0.1204461665244987,0.0625,-0.3848547717842323,0.04303135888501742,-0.1204461665244987,1.640816326530612,0.3795060465576692,0.0653061224489796,-0.3069554352353185,0.4524291497975709,-0.5798112986218331,-256000000,0.8962962962962964,-1.010998558537211,0.8569721968083044,11.52812851414133,187.2970839159885,11.70606774474928,-180.712420809567,1
